comment_id,content,creation_time,score,comment_type,clean_content,topic_1_prob,topic_2_prob,topic_3_prob
jd21548182435,京东自营商品质量好保证！为快递小哥点赞！👍  同仁堂黄芪党参豆浆粉质量还不错，和杏仁粉一起冲泡更有营养，常吃有益健康，是家中必备食品之一。,2024-10-12 17:09:29,5,好评,京东自营商品质量好保证为快递小哥点赞 同仁堂黄芪党参豆浆粉质量还不错和杏仁粉一起冲泡更有营养常吃有益健康是家中必备食品之一,0.111960515,0.77607113,0.11196828
jd21544757231,秋天容易气虚乏力，甚至还会出现气短自汗，肠胃不适的情况，这就是气虚，只能靠补来改善，元气四宝茶配方是古方传下来的，同仁堂又是大品牌，喝起来更加放心，事实也确实靠谱。,2024-10-12 00:29:32,5,好评,秋天容易气虚乏力甚至还会出现气短自汗肠胃不适的情况这就是气虚只能靠补来改善元气四宝茶配方是古方传下来的同仁堂又是大品牌喝起来更加放心事实也确实靠谱,0.16804478,0.6638985,0.16805667
jd21527062712,我一直有点气血不足，经常累不想动，脸色苍白出虚汗，网上搜到元气四宝茶，看着都是中药材，买了喝了气虚出汗慢慢地会好一点，调理身体效果可以的。,2024-10-08 18:14:05,5,好评,我一直有点气血不足经常累不想动脸色苍白出虚汗网上搜到元气四宝茶看着都是中药材买了喝了气虚出汗慢慢地会好一点调理身体效果可以的,0.1679872,0.16794808,0.6640651
jd21389494644,四宝茶泡出来汤色清亮，喝了之后，气色看着也比之前好多了，滋补身体还是挺温和，效果还是有的，喝起来香香甜甜的，不爱喝水的上班族福音，平时喝点这个茶调养确实不错。,2024-09-20 11:34:04,5,好评,四宝茶泡出来汤色清亮喝了之后气色看着也比之前好多了滋补身体还是挺温和效果还是有的喝起来香香甜甜的不爱喝水的上班族福音平时喝点这个茶调养确实不错,0.16799493,0.16795383,0.66405195
jd21343645709,夏末初秋女孩子补阳气势在必行，用养生壶煮后味道纯正，更能激发中药的效果，喝起来口感还不错，都是大片用料蛮扎实的，冲泡方便，经常性熬夜，用来补气的，养生茶坚持喝一定对身体有好处的。,2024-09-09 21:29:08,5,好评,夏末初秋女孩子补阳气势在必行用养生壶煮后味道纯正更能激发中药的效果喝起来口感还不错都是大片用料蛮扎实的冲泡方便经常性熬夜用来补气的养生茶坚持喝一定对身体有好处的,0.16804242,0.66389805,0.16805945
jd21560044633,前几天在朋友家尝过这个四宝茶，觉得很不错，回来也买来喝，味道很浓郁，能看出原材料都是好东西，喝了一个周感觉皮肤气色状态都好很多，身体也不总是觉得虚弱无力了,2024-10-15 02:05:23,5,好评,前几天在朋友家尝过这个四宝茶觉得很不错回来也买来喝味道很浓郁能看出原材料都是好东西喝了一个周感觉皮肤气色状态都好很多身体也不总是觉得虚弱无力了,0.16804205,0.66390234,0.16805594
jd21343629457,独立包装很方便，男人到了年纪就得注意点，没事喝水的时候，喝上一包很省事省时间 以前熬夜导致身体虚，失眠睡不着，折腾的白天没精神，喝了这个茶睡得香，白天也精神、。,2024-09-09 21:34:27,5,好评,独立包装很方便男人到了年纪就得注意点没事喝水的时候喝上一包很省事省时间 以前熬夜导致身体虚失眠睡不着折腾的白天没精神喝了这个茶睡得香白天也精神,0.111927524,0.11190356,0.776169
jd21860688354,个人觉得枇杷露比膏制品的效果更好，还不刺激，吃那个黏糊糊的膏的时候总是因为味道太刺激了然后咳得更厉害了，这个见效也更快，更稳定,2024-11-29 07:59:31,5,好评,个人觉得枇杷露比膏制品的效果更好还不刺激吃那个黏糊糊的膏的时候总是因为味道太刺激了然后咳得更厉害了这个见效也更快更稳定,0.1680449,0.6638979,0.16805696
jd21833687523,淡淡的甜味，有一股中草药的香气，以前也买过其他的牌子的，配方不一样，吃了都没什么用，打算再买两瓶放公司备用，化咳止痰的效果好,2024-11-24 03:30:08,5,好评,淡淡的甜味有一股中草药的香气以前也买过其他的牌子的配方不一样吃了都没什么用打算再买两瓶放公司备用化咳止痰的效果好,0.6640227,0.16796258,0.1680148
jd21823633278,化痰效果也不错，味道是微微的清甜感，纯露比膏口感要好，不粘腻也不需要冲泡，只买了一瓶试喝，打算再买两瓶巩固一下,2024-11-21 22:07:16,5,好评,化痰效果也不错味道是微微的清甜感纯露比膏口感要好不粘腻也不需要冲泡只买了一瓶试喝打算再买两瓶巩固一下,0.16798772,0.16794835,0.66406417
jd21823322124,上周被传染的新型病毒，连续咳嗽好几天，感觉嗓子眼都要咳出来了，终于止住了！现在还断断续续的咳个几声吧，但是比之前好多了！,2024-11-21 21:07:13,5,好评,上周被传染的新型病毒连续咳嗽好几天感觉嗓子眼都要咳出来了终于止住了现在还断断续续的咳个几声吧但是比之前好多了,0.6640205,0.16796422,0.16801624
jd21814348002,第一次尝试枇杷露，以前冬天喉咙不舒服，感冒咳嗽的时候都是买的枇杷膏，说实话冲泡起来也不方便，这个打开就可以直接喝了，不用兑水,2024-11-20 02:05:04,5,好评,第一次尝试枇杷露以前冬天喉咙不舒服感冒咳嗽的时候都是买的枇杷膏说实话冲泡起来也不方便这个打开就可以直接喝了不用兑水,0.66402525,0.16796198,0.16801308
jd22128221129,泡水味道很好，甜甜的，不腻人，没有那种特别大的中药味，独立小包里有时也会有一些奇奇怪怪的东西，自己泡的时候多观察多注意就行了，包装如果改成那种自封袋应该要更好一些，至于功效这方面没发现有什么作用，就当泡茶喝了,2025-01-08 08:42:53,5,好评,泡水味道很好甜甜的不腻人没有那种特别大的中药味独立小包里有时也会有一些奇奇怪怪的东西自己泡的时候多观察多注意就行了包装如果改成那种自封袋应该要更好一些至于功效这方面没发现有什么作用就当泡茶喝了,0.1680412,0.6639043,0.16805503
jd21911144149,黄芪党参无糖豆浆粉冲泡方便，豆香浓郁，有淡淡的黄芪和党参的味道，无糖配方健康，每天一杯活力满满，健康营养，老少咸宜，，值得购买。,2024-12-08 12:29:36,5,好评,黄芪党参无糖豆浆粉冲泡方便豆香浓郁有淡淡的黄芪和党参的味道无糖配方健康每天一杯活力满满健康营养老少咸宜值得购买,0.1679876,0.1679482,0.6640644
jd21866027930,小孩也可以吃，感冒带痰，时不时就要吐痰咳嗽影响小孩上学了，好控制剂量，我只给他一次吃个两勺就够了，两天就见效,2024-11-30 00:03:48,5,好评,小孩也可以吃感冒带痰时不时就要吐痰咳嗽影响小孩上学了好控制剂量我只给他一次吃个两勺就够了两天就见效,0.16798936,0.16794957,0.66406137
jd21848608038,同仁堂的枇杷露，化痰挺有用的，原本是给小孩喝的，看着他化痰有效，我自己嗓子干痒带一点点痰，喝了3次目前感觉已经没有痰了，效果挺好的,2024-11-27 00:46:02,5,好评,同仁堂的枇杷露化痰挺有用的原本是给小孩喝的看着他化痰有效我自己嗓子干痒带一点点痰喝了3次目前感觉已经没有痰了效果挺好的,0.16804193,0.6639022,0.16805586
jd20592702752,酸酸的口感，没什么感觉，可能多喝水也管用吧，,2024-03-18 10:15:34,3,中评,酸酸的口感没什么感觉可能多喝水也管用吧,0.16798837,0.16795044,0.6640608
jd19401597529,以前湿气重脸上皮肤油腻，总是长痘，后面朋友推荐我吃八珍糕，就买了这款，吃了半个月现在脸上已经不油腻了，痘痘也少了，良心产品，效果真的很好,2023-08-04 15:49:26,5,好评,以前湿气重脸上皮肤油腻总是长痘后面朋友推荐我吃八珍糕就买了这款吃了半个月现在脸上已经不油腻了痘痘也少了良心产品效果真的很好,0.16804327,0.6639011,0.16805626
jd19390976605,堵奶成乳腺炎索性决定断了，医院也开了回奶药，因为担心影响二胎奶水不敢用，正好一个朋友给我推荐了这款，植物成分的，咨询了客服说没有副作用，不会影响后面的奶水就买了.还挺好的用的，我乳腺管细，容易堵，老师也很耐心给我指导，喝完一周期奶水少了很多，软下来了，又买了一周期巩固。宝妈们可以放心买，效果不错。,2023-08-01 10:29:40,5,好评,堵奶成乳腺炎索性决定断了医院也开了回奶药因为担心影响二胎奶水不敢用正好一个朋友给我推荐了这款植物成分的咨询了客服说没有副作用不会影响后面的奶水就买了还挺好的用的我乳腺管细容易堵老师也很耐心给我指导喝完一周期奶水少了很多软下来了又买了一周期巩固宝妈们可以放心买效果不错,0.16798823,0.167948,0.6640633
jd19340841342,物流很快，送货上门，我已吃过多家的黄瓜籽粉，比较起来，这次买的该商家黄瓜籽粉是最好的，是正品，口感很好，补钙效果也好,2023-07-16 17:49:19,5,好评,物流很快送货上门我已吃过多家的黄瓜籽粉比较起来这次买的该商家黄瓜籽粉是最好的是正品口感很好补钙效果也好,0.16798754,0.16795032,0.6640616
jd19340698499,吃完又回购了三盒，挺好吃的，本来前段时间很没胃口，吃了一段时间八珍糕，胃口有好一些哦，而且饿了吃这个充饥也挺好的。,2023-07-16 17:08:37,5,好评,吃完又回购了三盒挺好吃的本来前段时间很没胃口吃了一段时间八珍糕胃口有好一些哦而且饿了吃这个充饥也挺好的,0.16804339,0.66390204,0.16805474
jd19340662999,看网上都在推八珍糕，说得我挺心动的就选了个在搞活动的大牌子下单了，很快就收到啦，和描述是一样的，包装和糕点都挺好看，吃起来也很棒，挺细腻但是不粘牙，也不用配水下咽，我熬夜的水肿吃完就消了一些，不错，面色也健康了很多。,2023-07-16 16:58:12,5,好评,看网上都在推八珍糕说得我挺心动的就选了个在搞活动的大牌子下单了很快就收到啦和描述是一样的包装和糕点都挺好看吃起来也很棒挺细腻但是不粘牙也不用配水下咽我熬夜的水肿吃完就消了一些不错面色也健康了很多,0.16804324,0.6638978,0.16805936
jd19330054632,在南方湿气太重，一入三伏天就感觉整个人都提不起精神，吃什么都没胃口，听养生专家说八珍糕吃了很好，就特意买的同仁堂的八珍糕来试一试，吃着味道不腻，挺好吃的，吃完一盒多感觉精神好多了，工作一整天也不用老靠咖啡提神了。,2023-07-13 11:04:37,5,好评,在南方湿气太重一入三伏天就感觉整个人都提不起精神吃什么都没胃口听养生专家说八珍糕吃了很好就特意买的同仁堂的八珍糕来试一试吃着味道不腻挺好吃的吃完一盒多感觉精神好多了工作一整天也不用老靠咖啡提神了,0.6640253,0.16796035,0.16801453
jd19313872852,视频博主种草的，想着买一次试试，没想到很合我胃口，吃起来真的是只有食材本身淡淡的甜味，也不会太腻，配料也都是好食材，特意来给五星好评！,2023-07-08 11:06:16,5,好评,视频博主种草的想着买一次试试没想到很合我胃口吃起来真的是只有食材本身淡淡的甜味也不会太腻配料也都是好食材特意来给五星好评,0.6640249,0.16796115,0.168014
jd19313844976,我一直想买一款味道好一点的八珍糕，但是市面上的产品太多了，根据我踩雷的经验还是大牌子可靠，偶然看到了北京同仁堂的这款八珍糕，看详情感觉还蛮不错的，我就直接买了这个三盒装试试，一点都不吹嘘，我买过那么多八珍糕，这个是最好吃的，最近大便也更成型了，真的推荐购买！,2023-07-08 10:58:35,5,好评,我一直想买一款味道好一点的八珍糕但是市面上的产品太多了根据我踩雷的经验还是大牌子可靠偶然看到了北京同仁堂的这款八珍糕看详情感觉还蛮不错的我就直接买了这个三盒装试试一点都不吹嘘我买过那么多八珍糕这个是最好吃的最近大便也更成型了真的推荐购买,0.16798742,0.16794717,0.66406566
